3047	17/11/12	21 40 63 72 74
3046	16/11/12	05 53 55 57 63
3045	14/11/12	19 26 42 43 50
3044	13/11/12	01 11 53 57 79
3043	12/11/12	12 17 37 45 64
3042	10/11/12	02 09 47 68 70
3041	09/11/12	27 29 39 47 66
3040	08/11/12	08 61 62 64 65
3039	07/11/12	07 16 38 54 56
3038	06/11/12	20 59 62 67 71
3037	05/11/12	05 22 28 64 80
3036	03/11/12	12 18 31 35 45
3035	01/11/12	13 34 46 51 77
3034	31/10/12	12 20 47 71 74
3033	30/10/12	28 61 70 74 77
3032	29/10/12	15 17 41 50 72
3031	27/10/12	07 12 15 43 58
3030	26/10/12	25 39 52 64 79
3029	25/10/12	02 39 44 48 60
3028	24/10/12	09 24 31 39 78
3027	23/10/12	06 22 40 57 63
3026	22/10/12	06 42 51 52 80
3025	20/10/12	02 17 30 45 70
3024	19/10/12	15 16 30 38 79
3023	18/10/12	04 38 44 76 78
3022	17/10/12	35 40 54 66 71
3021	16/10/12	32 38 60 71 80
3020	15/10/12	12 27 49 59 79
3019	13/10/12	01 12 23 46 51
3018	11/10/12	21 50 51 61 73
3017	10/10/12	45 46 48 53 59
3016	09/10/12	20 34 36 53 62
3015	08/10/12	03 61 63 69 70
3014	06/10/12	19 33 53 61 63
3013	05/10/12	58 71 73 74 77
3012	04/10/12	28 36 42 45 49
3011	03/10/12	01 05 36 64 79
3010	02/10/12	09 11 22 35 52
3009	01/10/12	07 12 40 49 65
3008	29/09/12	15 50 76 77 79
3007	28/09/12	09 51 54 58 69
3006	27/09/12	04 24 28 46 72
3005	26/09/12	22 32 39 54 66
3004	25/09/12	33 36 55 68 80
3003	24/09/12	13 21 38 44 74
3002	22/09/12	17 21 43 55 57
3001	21/09/12	30 37 42 66 78
3000	20/09/12	02 21 31 37 57
2999	19/09/12	09 23 42 63 68
2998	18/09/12	10 17 24 46 53
2997	17/09/12	20 40 43 61 70
2996	15/09/12	17 32 39 55 72
2995	14/09/12	04 12 33 38 62
2994	13/09/12	16 37 55 70 71
2993	12/09/12	12 29 31 34 68
2992	11/09/12	05 06 16 22 47
2991	10/09/12	24 29 30 35 62
2990	08/09/12	05 23 33 37 67
2989	06/09/12	41 44 66 73 79
2988	05/09/12	24 29 36 69 70
2987	04/09/12	10 26 65 66 68
2986	03/09/12	16 27 29 38 39
2985	01/09/12	02 35 43 61 70
2984	31/08/12	31 45 69 71 75
2983	30/08/12	11 21 41 71 79
2982	29/08/12	05 13 67 68 74
2981	28/08/12	34 51 58 61 73
2980	27/08/12	05 42 59 78 79
2979	25/08/12	16 35 49 50 74
2978	24/08/12	05 31 39 60 79
2977	23/08/12	05 17 18 28 80
2976	22/08/12	01 33 40 67 75
2975	21/08/12	15 25 49 56 65
2974	20/08/12	08 11 64 72 78
2973	18/08/12	21 36 41 58 69
2972	17/08/12	36 40 45 57 70
2971	16/08/12	13 24 26 49 66
2970	15/08/12	07 32 69 72 74
2969	14/08/12	14 15 18 30 57
2968	13/08/12	25 27 31 35 75
2967	11/08/12	07 19 34 59 62
2966	10/08/12	02 09 33 41 63
2965	09/08/12	08 15 28 48 79
2964	08/08/12	03 27 43 49 72
2963	07/08/12	46 52 55 56 73
2962	06/08/12	02 17 20 60 68
2961	04/08/12	23 28 33 51 79
2960	03/08/12	01 05 07 30 56
2959	02/08/12	01 15 47 63 66
2958	01/08/12	12 17 37 55 64
2957	31/07/12	07 21 23 69 75
2956	30/07/12	10 17 41 47 50
2955	28/07/12	19 39 54 60 75
2954	27/07/12	03 14 20 31 51
2953	26/07/12	06 10 23 55 69
2952	25/07/12	02 52 65 75 77
2951	24/07/12	14 17 28 37 75
2950	23/07/12	27 34 50 57 61
2949	21/07/12	14 54 71 73 79
2948	20/07/12	29 40 44 50 74
2947	19/07/12	08 26 48 66 71
2946	18/07/12	08 10 22 24 62
2945	17/07/12	01 11 39 41 75
2944	16/07/12	02 10 11 25 48
2943	14/07/12	10 22 26 48 78
2942	13/07/12	09 27 59 61 65
2941	12/07/12	05 17 32 53 79
2940	11/07/12	25 29 40 69 75
2939	10/07/12	07 16 19 55 62
2938	09/07/12	04 35 37 39 42
2937	07/07/12	03 29 43 57 69
2936	06/07/12	29 30 39 57 66
2935	05/07/12	18 21 29 46 74
2934	04/07/12	42 46 49 60 71
2933	03/07/12	08 18 59 64 68
2932	02/07/12	10 27 37 45 59
2931	30/06/12	05 27 32 64 73
2930	29/06/12	01 05 27 62 67
2929	28/06/12	27 32 57 61 80
2928	27/06/12	14 19 26 37 80
2927	26/06/12	14 48 51 63 73
2926	25/06/12	24 36 42 62 75
2925	23/06/12	02 04 27 36 51
2924	16/06/12	04 29 57 59 65
2923	15/06/12	13 19 37 50 72
2922	14/06/12	19 24 40 75 80
2921	13/06/12	03 18 30 33 69
2920	12/06/12	10 52 64 67 72
2919	11/06/12	05 23 51 63 72
2918	09/06/12	15 26 27 30 59
2917	08/06/12	01 06 48 57 71
2916	06/06/12	02 33 38 51 70
2915	05/06/12	07 14 17 74 80
2914	04/06/12	09 13 22 35 44
2913	02/06/12	05 15 26 64 65
2912	01/06/12	35 44 50 57 70
2911	31/05/12	25 40 46 50 57
2910	30/05/12	11 28 30 63 73
2909	29/05/12	12 27 30 40 61
2908	28/05/12	13 17 21 48 62
2907	26/05/12	16 36 44 53 61
2906	25/05/12	05 65 66 68 75
2905	24/05/12	05 14 24 43 78
2904	23/05/12	12 36 54 59 73
2903	22/05/12	04 15 24 39 66
2902	21/05/12	42 46 48 74 75
2901	19/05/12	01 02 20 36 73
2900	18/05/12	20 36 54 56 61
2899	17/05/12	43 51 55 68 71
2898	16/05/12	02 47 67 72 77
2897	15/05/12	11 33 50 51 76
2896	14/05/12	04 05 23 26 77
2895	12/05/12	17 21 22 35 74
2894	11/05/12	11 16 22 49 53
2893	10/05/12	14 42 53 59 69
2892	09/05/12	10 37 50 59 61
2891	08/05/12	05 13 17 62 77
2890	07/05/12	05 17 27 58 70
2889	05/05/12	20 22 51 59 66
2888	04/05/12	09 19 35 72 73
2887	03/05/12	08 23 43 50 71
2886	02/05/12	01 18 30 53 56
2885	30/04/12	12 29 61 69 73
2884	28/04/12	28 44 65 72 76
2883	27/04/12	28 50 60 61 76
2882	26/04/12	24 28 34 42 70
2881	25/04/12	32 45 48 79 80
2880	24/04/12	59 62 67 69 73
2879	23/04/12	30 31 38 76 80
2878	20/04/12	05 06 32 76 77
2877	19/04/12	10 20 58 61 73
2876	18/04/12	15 46 53 70 73
2875	17/04/12	05 24 37 53 71
2874	16/04/12	16 23 48 53 71
2873	14/04/12	37 50 58 65 76
2872	13/04/12	06 13 15 33 54
2871	12/04/12	08 30 39 70 77
2870	11/04/12	02 26 42 61 74
2869	10/04/12	23 36 64 65 73
2868	09/04/12	23 25 27 40 74
2867	07/04/12	12 18 37 45 59
2866	05/04/12	17 21 47 53 65
2865	04/04/12	16 17 37 65 69
2864	03/04/12	21 35 66 71 76
2863	02/04/12	35 39 47 61 66
2862	31/03/12	03 15 19 53 75
2861	30/03/12	05 17 39 58 69
2860	29/03/12	19 55 58 70 74
2859	28/03/12	10 31 42 76 77
2858	27/03/12	23 37 62 63 72
2857	26/03/12	03 40 45 65 72
2856	24/03/12	05 28 64 67 79
2855	23/03/12	04 11 49 65 71
2854	22/03/12	06 10 11 53 55
2853	21/03/12	03 06 10 20 76
2852	20/03/12	01 20 27 33 48
2851	19/03/12	08 14 15 24 28
2850	17/03/12	20 28 39 52 70
2849	16/03/12	21 56 67 68 77
2848	15/03/12	15 33 39 55 62
2847	14/03/12	37 39 45 52 71
2846	13/03/12	19 23 45 61 77
2845	12/03/12	05 31 40 43 49
2844	10/03/12	03 21 29 39 75
2843	09/03/12	11 24 27 31 79
2842	08/03/12	32 36 37 44 68
2841	07/03/12	14 39 47 56 68
2840	06/03/12	18 37 40 44 71
2839	05/03/12	13 45 48 52 73
2838	03/03/12	09 10 21 32 59
2837	02/03/12	49 57 60 66 70
2836	01/03/12	03 15 43 57 68
2835	29/02/12	14 15 38 58 77
2834	28/02/12	06 27 30 49 58
2833	27/02/12	24 41 52 62 78
2832	25/02/12	16 24 47 61 68
2831	24/02/12	14 23 34 43 54
2830	23/02/12	22 24 41 69 73
2829	22/02/12	27 35 41 42 44
2828	18/02/12	22 23 33 79 80
2827	17/02/12	20 54 57 73 75
2826	16/02/12	12 16 29 30 48
2825	15/02/12	18 26 35 52 63
2824	14/02/12	01 45 48 60 61
2823	13/02/12	02 10 16 23 57
2822	11/02/12	15 25 39 41 74
2821	10/02/12	01 24 68 78 79
2820	09/02/12	06 29 44 45 58
2819	08/02/12	17 33 41 54 71
2818	07/02/12	23 60 66 71 74
2817	06/02/12	01 53 61 71 78
2816	04/02/12	20 46 57 75 77
2815	03/02/12	04 34 40 46 77
2814	02/02/12	01 29 38 39 52
2813	01/02/12	06 23 31 38 52
2812	31/01/12	50 54 63 79 80
2811	30/01/12	16 19 59 62 69
2810	28/01/12	12 44 45 59 76
2809	27/01/12	23 31 47 58 76
2808	26/01/12	38 53 59 74 78
2807	25/01/12	18 39 50 53 65
2806	24/01/12	17 31 54 55 72
2805	23/01/12	12 21 29 43 69
2804	21/01/12	10 17 40 57 69
2803	20/01/12	02 06 36 41 80
2802	19/01/12	12 14 16 24 74
2801	18/01/12	01 18 20 23 26
2800	17/01/12	13 18 35 45 47
2799	16/01/12	23 35 40 48 80
2798	14/01/12	09 22 68 72 79
2797	13/01/12	24 39 45 64 65
2796	12/01/12	19 42 43 50 78
2795	11/01/12	26 27 33 73 74
2794	10/01/12	01 29 53 57 60
2793	09/01/12	13 19 35 56 62
2792	07/01/12	29 47 64 65 77
2791	06/01/12	01 16 32 38 67
2790	05/01/12	01 12 43 69 75
2789	04/01/12	10 11 40 45 79
2788	03/01/12	03 24 35 46 79
2787	02/01/12	08 27 32 59 75
2786	31/12/11	20 35 42 45 57
2785	30/12/11	06 33 43 53 62
2784	29/12/11	05 29 42 49 74
2783	28/12/11	12 27 35 71 79
2782	27/12/11	08 27 34 59 61
2781	26/12/11	08 13 53 54 55
2780	24/12/11	09 33 46 48 70
2779	23/12/11	05 17 29 49 72
2778	22/12/11	18 29 53 56 68
2777	21/12/11	27 41 42 45 67
2776	20/12/11	04 35 53 68 74
2775	19/12/11	10 36 56 61 74
2774	17/12/11	05 31 44 45 74
2773	16/12/11	06 16 29 36 54
2772	15/12/11	31 46 47 60 67
2771	14/12/11	02 12 17 42 72
2770	13/12/11	22 28 51 58 75
2769	12/12/11	20 53 58 66 72
2768	10/12/11	07 18 49 56 75
2767	09/12/11	09 42 74 76 78
2766	08/12/11	28 39 58 59 77
2765	07/12/11	02 07 20 53 64
2764	06/12/11	17 38 40 52 70
2763	05/12/11	03 04 26 60 61
2762	03/12/11	03 17 46 63 78
2761	02/12/11	44 46 50 63 79
2760	01/12/11	09 16 17 58 64
2759	30/11/11	14 26 27 55 56
2758	29/11/11	13 24 65 73 74
2757	28/11/11	07 29 49 72 73
2756	26/11/11	03 04 23 34 57
2755	25/11/11	04 08 33 67 72
2754	24/11/11	15 27 47 61 71
2753	23/11/11	23 46 50 63 75
2752	22/11/11	08 28 33 37 77
2751	21/11/11	15 23 49 51 71
2750	19/11/11	02 16 50 73 78
2749	18/11/11	20 27 72 75 79
2748	17/11/11	18 26 37 49 77
2747	16/11/11	19 36 38 54 66
2746	14/11/11	26 31 39 45 80
2745	12/11/11	01 30 42 57 71
2744	11/11/11	14 28 29 36 41
2743	10/11/11	15 43 56 69 77
2742	09/11/11	15 20 48 75 79
2741	08/11/11	08 30 40 68 77
2740	07/11/11	22 30 49 63 64
2739	05/11/11	01 11 15 27 65
2738	04/11/11	31 53 55 60 68
2737	03/11/11	08 13 28 31 74
2736	01/11/11	13 14 42 58 61
2735	31/10/11	03 08 42 75 77
2734	29/10/11	34 40 42 49 66
2733	28/10/11	40 66 67 72 77
2732	27/10/11	24 28 31 35 47
2731	26/10/11	04 10 19 68 79
2730	25/10/11	35 45 47 76 79
2729	24/10/11	16 43 51 59 76
2728	22/10/11	23 34 36 52 69
2727	21/10/11	22 61 65 66 70
2726	20/10/11	04 12 17 61 62
2725	19/10/11	10 12 42 48 60
2724	18/10/11	30 51 57 66 79
2723	17/10/11	04 47 51 63 75
2722	15/10/11	25 29 36 56 70
2721	14/10/11	20 29 32 43 65
2720	13/10/11	02 08 33 60 75
2719	11/10/11	04 11 40 60 67
2718	10/10/11	18 30 49 59 60
2717	08/10/11	18 26 46 55 56
2716	07/10/11	09 25 29 31 78
2715	06/10/11	06 46 52 53 56
2714	05/10/11	04 20 35 59 77
2713	04/10/11	07 36 42 49 76
2712	03/10/11	08 40 41 70 80
2711	01/10/11	45 52 57 68 70
2710	30/09/11	11 31 34 43 60
2709	29/09/11	03 35 68 75 78
2708	28/09/11	19 30 36 51 57
2707	27/09/11	11 15 29 48 67
2706	26/09/11	28 29 40 46 67
2705	24/09/11	01 03 05 67 79
2704	23/09/11	15 48 52 53 76
2703	22/09/11	12 25 43 46 68
2702	21/09/11	31 51 59 73 77
2701	20/09/11	38 43 60 70 76
2700	19/09/11	08 14 69 71 79
2699	17/09/11	28 50 57 71 72
2698	16/09/11	18 24 30 66 76
2697	15/09/11	07 09 13 18 24
2696	14/09/11	28 40 62 76 79
2695	13/09/11	02 46 50 55 72
2694	12/09/11	32 35 44 55 65
2693	10/09/11	04 06 22 34 43
2692	09/09/11	35 51 71 77 79
2691	08/09/11	15 16 24 27 67
2690	06/09/11	19 31 36 46 70
2689	05/09/11	04 18 21 76 79
2688	03/09/11	13 36 40 55 56
2687	02/09/11	05 18 24 41 63
2686	01/09/11	04 20 28 60 78
2685	31/08/11	30 53 59 64 80
2684	30/08/11	04 13 51 52 62
2683	29/08/11	06 17 25 26 76
2682	27/08/11	23 34 63 73 74
2681	26/08/11	35 42 62 69 73
2680	25/08/11	12 27 49 55 70
2679	24/08/11	32 42 45 64 77
2678	23/08/11	09 24 32 54 63
2677	22/08/11	34 50 54 56 69
2676	20/08/11	16 34 35 45 60
2675	19/08/11	31 36 46 47 59
2674	18/08/11	06 09 30 39 40
2673	17/08/11	03 23 32 72 80
2672	16/08/11	09 22 56 60 64
2671	15/08/11	18 19 50 54 67
2670	13/08/11	01 36 46 54 70
2669	12/08/11	19 20 22 26 61
2668	11/08/11	16 22 54 67 77
2667	10/08/11	27 28 38 44 57
2666	09/08/11	05 07 16 25 26
2665	08/08/11	23 44 54 68 79
2664	06/08/11	02 23 39 47 66
2663	05/08/11	45 48 55 59 80
2662	04/08/11	02 21 53 59 74
2661	03/08/11	03 16 17 34 67
2660	02/08/11	03 09 10 40 70
2659	01/08/11	12 26 38 49 62
2658	30/07/11	08 28 42 51 68
2657	29/07/11	06 09 12 25 27
2656	28/07/11	13 26 45 63 68
2655	27/07/11	16 64 66 74 77
2654	26/07/11	02 41 53 71 72
2653	25/07/11	18 23 48 78 79
2652	23/07/11	41 57 60 68 80
2651	22/07/11	06 10 16 49 78
2650	21/07/11	08 19 29 47 74
2649	20/07/11	11 18 20 58 60
2648	19/07/11	39 52 54 63 69
2647	18/07/11	16 32 37 53 59
2646	16/07/11	09 22 43 53 67
2645	15/07/11	23 31 46 47 76
2644	14/07/11	28 33 71 72 79
2643	13/07/11	03 23 33 68 73
2642	12/07/11	22 59 62 63 77
2641	11/07/11	05 21 36 45 73
2640	09/07/11	04 12 26 57 67
2639	08/07/11	23 24 37 49 78
2638	07/07/11	08 24 26 35 75
2637	06/07/11	26 27 46 51 75
2636	05/07/11	29 35 36 48 62
2635	04/07/11	04 20 40 50 62
2634	02/07/11	10 23 44 56 71
2633	01/07/11	02 14 28 35 48
2632	30/06/11	16 52 56 59 65
2631	29/06/11	05 10 24 51 64
2630	28/06/11	07 41 48 58 62
2629	27/06/11	43 45 48 66 69
2628	25/06/11	04 37 49 51 68
2627	24/06/11	14 15 28 58 68
2626	18/06/11	37 42 48 64 71
2625	17/06/11	17 20 29 56 61
2624	16/06/11	32 49 57 62 71
2623	15/06/11	03 10 52 60 62
2622	14/06/11	09 27 55 63 74
2621	13/06/11	28 30 49 61 80
2620	11/06/11	05 22 39 40 56
2619	10/06/11	04 05 06 42 66
2618	09/06/11	01 13 53 54 72
2617	08/06/11	07 12 16 35 50
2616	07/06/11	07 15 16 40 43
2615	06/06/11	19 31 47 49 65
2614	04/06/11	04 21 29 30 80
2613	03/06/11	02 15 38 41 61
2612	02/06/11	03 22 34 72 75
2611	01/06/11	25 32 51 64 80
2610	31/05/11	18 21 43 45 47
2609	30/05/11	01 11 35 77 79
2608	28/05/11	03 08 49 54 63
2607	27/05/11	20 27 29 48 67
2606	26/05/11	20 36 59 65 79
2605	25/05/11	34 53 67 73 79
2604	24/05/11	25 29 71 72 78
2603	23/05/11	06 28 36 55 76
2602	21/05/11	04 05 13 14 17
2601	20/05/11	05 12 29 35 65
2600	19/05/11	01 08 43 65 80
2599	18/05/11	16 31 36 44 68
2598	17/05/11	39 49 50 67 76
2597	16/05/11	33 50 52 69 70
2596	14/05/11	05 18 49 59 65
2595	13/05/11	29 40 43 62 68
2594	12/05/11	32 42 44 52 62
2593	11/05/11	02 05 27 29 80
2592	10/05/11	42 54 57 63 68
2591	09/05/11	46 49 55 57 70
2590	07/05/11	22 23 50 68 69
2589	06/05/11	18 40 62 66 75
2588	05/05/11	18 59 62 72 77
2587	04/05/11	12 28 39 58 80
2586	03/05/11	18 28 39 44 55
2585	02/05/11	04 05 10 34 55
2584	30/04/11	23 35 50 55 75
2583	29/04/11	10 22 23 35 60
2582	28/04/11	15 29 58 67 70
2581	27/04/11	05 22 36 41 79
2580	26/04/11	20 38 40 45 48
2579	25/04/11	33 46 72 74 78
2578	23/04/11	04 13 51 72 73
2577	20/04/11	15 27 40 68 76
2576	19/04/11	28 33 39 46 74
2575	18/04/11	07 11 13 26 35
2574	16/04/11	06 13 32 47 50
2573	15/04/11	10 26 33 37 59
2572	14/04/11	16 28 34 64 77
2571	13/04/11	28 51 59 68 77
2570	12/04/11	36 39 75 78 79
2569	11/04/11	04 10 11 21 53
2568	09/04/11	07 19 46 69 73
2567	08/04/11	06 48 53 77 79
2566	07/04/11	15 25 37 43 55
2565	06/04/11	04 46 48 49 65
2564	05/04/11	15 22 34 60 61
2563	04/04/11	44 58 66 67 75
2562	02/04/11	04 10 15 48 54
2561	01/04/11	02 26 51 52 65
2560	31/03/11	02 10 14 24 34
2559	30/03/11	34 37 55 60 70
2558	29/03/11	12 39 40 70 75
2557	28/03/11	05 27 30 50 62
2556	26/03/11	05 20 26 52 80
2555	25/03/11	10 36 38 51 80
2554	24/03/11	03 62 63 66 69
2553	23/03/11	01 22 38 57 62
2552	22/03/11	39 41 42 63 69
2551	21/03/11	04 05 15 46 60
2550	19/03/11	17 21 50 68 76
2549	18/03/11	17 22 25 39 40
2548	17/03/11	04 10 52 73 75
2547	16/03/11	15 26 62 74 80
2546	15/03/11	06 23 33 36 53
2545	14/03/11	01 08 55 74 80
2544	12/03/11	16 19 21 28 61
2543	11/03/11	08 28 34 48 64
2542	10/03/11	36 48 52 71 74
2541	09/03/11	07 14 24 62 68
2540	05/03/11	37 42 49 51 76
2539	04/03/11	22 29 50 58 78
2538	03/03/11	22 31 48 70 76
2537	02/03/11	12 46 48 72 77
2536	01/03/11	14 24 27 73 75
2535	28/02/11	07 25 26 37 55
2534	26/02/11	04 07 33 52 57
2533	25/02/11	04 08 18 47 78
2532	24/02/11	04 07 60 73 74
2531	23/02/11	05 28 55 58 78
2530	22/02/11	04 11 18 38 64
2529	21/02/11	23 32 71 75 77
2528	19/02/11	11 48 49 50 54
2527	18/02/11	01 19 37 44 48
2526	17/02/11	21 34 37 43 71
2525	16/02/11	29 33 47 63 76
2524	15/02/11	04 05 06 41 76
2523	14/02/11	36 38 57 67 68
2522	12/02/11	45 47 52 73 76
2521	11/02/11	10 40 59 64 74
2520	10/02/11	06 07 14 51 52
2519	09/02/11	31 33 39 49 54
2518	08/02/11	06 32 47 54 78
2517	07/02/11	10 14 22 68 77
2516	05/02/11	06 28 37 38 77
2515	04/02/11	18 24 41 67 76
2514	03/02/11	15 27 30 58 61
2513	02/02/11	16 26 47 50 78
2512	01/02/11	31 39 46 66 79
2511	31/01/11	03 21 39 45 53
2510	29/01/11	34 50 71 77 78
2509	28/01/11	13 61 69 70 71
2508	27/01/11	12 17 23 26 60
2507	26/01/11	31 60 62 73 76
2506	25/01/11	44 47 49 55 80
2505	24/01/11	25 38 39 52 53
2504	22/01/11	26 47 54 55 79
2503	21/01/11	37 39 43 68 75
2502	20/01/11	08 31 49 63 64
2501	19/01/11	04 39 41 54 73
2500	18/01/11	28 61 66 68 70
2499	17/01/11	09 13 28 55 64
2498	15/01/11	07 08 45 47 62
2497	14/01/11	10 31 44 53 75
2496	13/01/11	03 28 33 52 57
2495	12/01/11	12 18 26 31 33
2494	11/01/11	07 12 52 68 79
2493	10/01/11	02 14 31 60 64
2492	08/01/11	14 28 39 71 77
2491	07/01/11	32 37 44 50 58
2490	06/01/11	15 41 48 52 58
2489	05/01/11	07 24 29 35 56
2488	04/01/11	02 04 26 49 55
2487	03/01/11	01 30 50 57 65
